,season,Player,Pos,Age,team,PTS,AST,BLK,TOV,STL,ORB,DRB,MP,G,GS,PF,FTA,FGA,3PA,3P,FG,FT,PER,WS,ppg,ast_pg,blk_pg,tov_pg,stl_pg,reb_pg,min_pg,FG%,FT%,3P%
17293,2004-2005,Matt Harpring,SF,28.0,UTA,1090.0,142.0,16.0,133.0,70.0,196.0,284.0,2584.0,78.0,55.0,250.0,315.0,855.0,43.0,9.0,418.0,245.0,15.5,5.5,13.974358974358974,1.8205128205128205,0.20512820512820512,1.705128205128205,0.8974358974358975,6.153846153846154,33.12820512820513,0.4888888888888889,0.7777777777777778,0.20930232558139536
17299,2004-2005,David Harrison,C,22.0,IND,264.0,13.0,55.0,53.0,16.0,48.0,87.0,760.0,43.0,14.0,134.0,91.0,184.0,0.0,0.0,106.0,52.0,12.9,1.4,6.1395348837209305,0.3023255813953488,1.2790697674418605,1.2325581395348837,0.37209302325581395,3.13953488372093,17.674418604651162,0.5760869565217391,0.5714285714285714,
17298,2004-2005,Lucious Harris,SG,34.0,CLE,313.0,49.0,6.0,29.0,27.0,39.0,82.0,1128.0,73.0,4.0,68.0,69.0,299.0,65.0,21.0,118.0,56.0,9.0,1.3,4.287671232876712,0.6712328767123288,0.0821917808219178,0.3972602739726027,0.3698630136986301,1.6575342465753424,15.452054794520548,0.39464882943143814,0.8115942028985508,0.3230769230769231
17297,2004-2005,Devin Harris,PG,21.0,DAL,436.0,169.0,19.0,82.0,77.0,28.0,74.0,1173.0,76.0,19.0,139.0,103.0,366.0,131.0,44.0,157.0,78.0,14.7,2.7,5.7368421052631575,2.223684210526316,0.25,1.0789473684210527,1.013157894736842,1.3421052631578947,15.43421052631579,0.42896174863387976,0.7572815533980582,0.33587786259541985
17307,2004-2005,Nene Hilario,C,22.0,DEN,528.0,84.0,48.0,94.0,50.0,104.0,221.0,1317.0,55.0,18.0,167.0,212.0,386.0,2.0,0.0,194.0,140.0,15.6,3.2,9.6,1.5272727272727273,0.8727272727272727,1.709090909090909,0.9090909090909091,5.909090909090909,23.945454545454545,0.5025906735751295,0.660377358490566,0.0
17294,2004-2005,Al Harrington,SF,24.0,ATL,1158.0,208.0,16.0,204.0,85.0,145.0,316.0,2550.0,66.0,66.0,249.0,351.0,986.0,74.0,16.0,453.0,236.0,14.4,1.6,17.545454545454547,3.1515151515151514,0.24242424242424243,3.090909090909091,1.2878787878787878,6.984848484848484,38.63636363636363,0.4594320486815416,0.6723646723646723,0.21621621621621623
17287,2004-2005,Marcus Haislip,PF,24.0,IND,32.0,3.0,2.0,6.0,2.0,5.0,10.0,106.0,9.0,0.0,15.0,11.0,38.0,1.0,0.0,13.0,6.0,4.0,-0.2,3.5555555555555554,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.2222222222222222,1.6666666666666667,11.777777777777779,0.34210526315789475,0.5454545454545454,0.0
17324,2004-2005,Brandon Hunter,PF,24.0,ORL,95.0,3.0,7.0,22.0,4.0,25.0,44.0,224.0,31.0,0.0,42.0,39.0,73.0,0.0,0.0,37.0,21.0,12.2,0.2,3.064516129032258,0.0967741935483871,0.22580645161290322,0.7096774193548387,0.12903225806451613,2.225806451612903,7.225806451612903,0.5068493150684932,0.5384615384615384,
17350,2004-2005,Al Jefferson,PF,20.0,BOS,475.0,24.0,55.0,66.0,22.0,119.0,193.0,1051.0,71.0,1.0,195.0,135.0,369.0,3.0,0.0,195.0,85.0,16.6,2.7,6.690140845070423,0.3380281690140845,0.7746478873239436,0.9295774647887324,0.30985915492957744,4.394366197183099,14.80281690140845,0.5284552845528455,0.6296296296296297,0.0
17349,2004-2005,Marko Jaric,PG,26.0,LAC,493.0,303.0,17.0,98.0,84.0,20.0,141.0,1656.0,50.0,41.0,107.0,82.0,457.0,151.0,56.0,189.0,59.0,13.9,2.8,9.86,6.06,0.34,1.96,1.68,3.22,33.12,0.4135667396061269,0.7195121951219512,0.3708609271523179
17280,2004-2005,Brian Grant,C,32.0,LAL,263.0,34.0,23.0,43.0,23.0,101.0,156.0,1136.0,69.0,8.0,175.0,79.0,209.0,0.0,0.0,103.0,57.0,10.0,1.6,3.8115942028985508,0.4927536231884058,0.3333333333333333,0.6231884057971014,0.3333333333333333,3.7246376811594204,16.463768115942027,0.49282296650717705,0.7215189873417721,
17348,2004-2005,Antawn Jamison,PF,28.0,WAS,1334.0,154.0,16.0,118.0,55.0,160.0,359.0,2605.0,68.0,68.0,151.0,296.0,1189.0,208.0,71.0,519.0,225.0,16.9,5.4,19.61764705882353,2.264705882352941,0.23529411764705882,1.7352941176470589,0.8088235294117647,7.632352941176471,38.30882352941177,0.43650126156433977,0.7601351351351351,0.34134615384615385
17344,2004-2005,LeBron James,SF,20.0,CLE,2175.0,577.0,52.0,262.0,177.0,111.0,477.0,3388.0,80.0,80.0,146.0,636.0,1684.0,308.0,108.0,795.0,477.0,25.7,14.3,27.1875,7.2125,0.65,3.275,2.2125,7.35,42.35,0.47209026128266035,0.75,0.35064935064935066
17343,2004-2005,Jerome James,C,29.0,SEA,395.0,19.0,111.0,88.0,23.0,81.0,160.0,1330.0,80.0,80.0,279.0,65.0,342.0,2.0,0.0,174.0,47.0,10.0,1.2,4.9375,0.2375,1.3875,1.1,0.2875,3.0125,16.625,0.5087719298245614,0.7230769230769231,0.0
17339,2004-2005,Stephen Jackson,SF,26.0,IND,953.0,119.0,14.0,123.0,64.0,44.0,206.0,1806.0,51.0,49.0,154.0,229.0,819.0,286.0,103.0,330.0,190.0,15.9,3.1,18.686274509803923,2.3333333333333335,0.27450980392156865,2.411764705882353,1.2549019607843137,4.901960784313726,35.411764705882355,0.40293040293040294,0.8296943231441049,0.36013986013986016
17338,2004-2005,Marc Jackson,C,30.0,PHI,969.0,81.0,18.0,131.0,32.0,184.0,222.0,1976.0,81.0,23.0,171.0,349.0,731.0,2.0,0.0,340.0,289.0,15.9,4.6,11.962962962962964,1.0,0.2222222222222222,1.617283950617284,0.3950617283950617,5.012345679012346,24.395061728395063,0.46511627906976744,0.828080229226361,0.0
17076,2004-2005,Shareef Abdur-Rahim,PF,28.0,POR,909.0,111.0,26.0,117.0,49.0,123.0,269.0,1867.0,54.0,49.0,150.0,254.0,670.0,39.0,15.0,337.0,220.0,18.7,5.4,16.833333333333332,2.0555555555555554,0.48148148148148145,2.1666666666666665,0.9074074074074074,7.2592592592592595,34.574074074074076,0.5029850746268657,0.8661417322834646,0.38461538461538464
17333,2004-2005,Jermaine Jackson,SG,28.0,NYK,42.0,24.0,1.0,10.0,7.0,3.0,20.0,230.0,21.0,0.0,26.0,13.0,33.0,2.0,0.0,17.0,8.0,8.0,0.2,2.0,1.1428571428571428,0.047619047619047616,0.47619047619047616,0.3333333333333333,1.0952380952380953,10.952380952380953,0.5151515151515151,0.6153846153846154,0.0
17332,2004-2005,Bobby Jackson,SG,31.0,SAC,301.0,59.0,2.0,28.0,14.0,23.0,62.0,536.0,25.0,0.0,58.0,58.0,255.0,96.0,33.0,109.0,50.0,18.0,1.4,12.04,2.36,0.08,1.12,0.56,3.4,21.44,0.42745098039215684,0.8620689655172413,0.34375
17337,2004-2005,Luke Jackson,SF,23.0,CLE,29.0,3.0,0.0,2.0,0.0,2.0,4.0,43.0,10.0,0.0,4.0,6.0,27.0,6.0,4.0,10.0,5.0,16.3,0.1,2.9,0.3,0.0,0.2,0.0,0.6,4.3,0.37037037037037035,0.8333333333333334,0.6666666666666666
17281,2004-2005,Willie Green,SG,23.0,PHI,437.0,100.0,6.0,75.0,34.0,22.0,111.0,1066.0,57.0,21.0,121.0,125.0,423.0,105.0,30.0,155.0,97.0,9.6,0.1,7.666666666666667,1.7543859649122806,0.10526315789473684,1.3157894736842106,0.5964912280701754,2.3333333333333335,18.70175438596491,0.3664302600472813,0.776,0.2857142857142857
17325,2004-2005,Lindsey Hunter,SG,34.0,DET,285.0,130.0,13.0,68.0,68.0,38.0,85.0,1144.0,76.0,3.0,125.0,58.0,302.0,84.0,23.0,108.0,46.0,9.6,1.4,3.75,1.7105263157894737,0.17105263157894737,0.8947368421052632,0.8947368421052632,1.618421052631579,15.052631578947368,0.3576158940397351,0.7931034482758621,0.27380952380952384
17283,2004-2005,Eddie Griffin,PF,22.0,MIN,527.0,53.0,118.0,55.0,23.0,128.0,325.0,1492.0,70.0,0.0,120.0,78.0,522.0,204.0,67.0,202.0,56.0,15.9,3.2,7.5285714285714285,0.7571428571428571,1.6857142857142857,0.7857142857142857,0.32857142857142857,6.4714285714285715,21.314285714285713,0.38697318007662834,0.717948717948718,0.3284313725490196
17326,2004-2005,Steven Hunter,C,23.0,PHO,348.0,13.0,102.0,44.0,4.0,98.0,129.0,1046.0,76.0,3.0,131.0,163.0,220.0,1.0,0.0,135.0,78.0,14.7,2.6,4.578947368421052,0.17105263157894737,1.3421052631578947,0.5789473684210527,0.05263157894736842,2.986842105263158,13.763157894736842,0.6136363636363636,0.4785276073619632,0.0
17327,2004-2005,Andre Iguodala,SG,21.0,PHI,741.0,246.0,48.0,139.0,138.0,89.0,375.0,2686.0,82.0,82.0,204.0,210.0,546.0,142.0,47.0,269.0,156.0,13.5,6.6,9.036585365853659,3.0,0.5853658536585366,1.6951219512195121,1.6829268292682926,5.658536585365853,32.75609756097561,0.4926739926739927,0.7428571428571429,0.33098591549295775
17282,2004-2005,Adrian Griffin,SF,30.0,CHI,151.0,53.0,4.0,30.0,43.0,52.0,94.0,667.0,69.0,1.0,78.0,44.0,161.0,9.0,2.0,58.0,33.0,10.7,1.3,2.1884057971014492,0.7681159420289855,0.057971014492753624,0.43478260869565216,0.6231884057971014,2.1159420289855073,9.666666666666666,0.36024844720496896,0.75,0.2222222222222222
17295,2004-2005,Junior Harrington,SG,24.0,NOH,163.0,62.0,5.0,41.0,25.0,13.0,50.0,550.0,29.0,7.0,72.0,35.0,178.0,19.0,6.0,64.0,29.0,7.7,-0.3,5.620689655172414,2.1379310344827585,0.1724137931034483,1.4137931034482758,0.8620689655172413,2.1724137931034484,18.96551724137931,0.3595505617977528,0.8285714285714286,0.3157894736842105
17329,2004-2005,Didier Ilunga-Mbenga,C,24.0,DAL,15.0,0.0,5.0,5.0,0.0,3.0,5.0,58.0,15.0,1.0,13.0,4.0,14.0,0.0,0.0,6.0,3.0,3.8,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5333333333333333,3.8666666666666667,0.42857142857142855,0.75,
17330,2004-2005,Allen Iverson,PG,29.0,PHI,2302.0,596.0,9.0,344.0,180.0,51.0,248.0,3174.0,75.0,75.0,140.0,786.0,1818.0,338.0,104.0,771.0,656.0,23.2,9.0,30.69333333333333,7.946666666666666,0.12,4.586666666666667,2.4,3.986666666666667,42.32,0.4240924092409241,0.8346055979643766,0.3076923076923077
17331,2004-2005,Royal Ivey,PG,23.0,ATL,220.0,103.0,7.0,58.0,39.0,19.0,65.0,809.0,62.0,5.0,140.0,67.0,198.0,9.0,3.0,85.0,47.0,8.9,0.2,3.5483870967741935,1.6612903225806452,0.11290322580645161,0.9354838709677419,0.6290322580645161,1.3548387096774193,13.048387096774194,0.4292929292929293,0.7014925373134329,0.3333333333333333
17328,2004-2005,Zydrunas Ilgauskas,C,29.0,CLE,1320.0,100.0,165.0,191.0,53.0,299.0,373.0,2615.0,78.0,78.0,313.0,503.0,979.0,7.0,2.0,458.0,402.0,19.5,8.1,16.923076923076923,1.2820512820512822,2.1153846153846154,2.448717948717949,0.6794871794871795,8.615384615384615,33.52564102564103,0.46782431052093976,0.7992047713717694,0.2857142857142857
18116,2005-2006,Donta Smith,SG,22.0,ATL,38.0,9.0,0.0,4.0,8.0,3.0,11.0,127.0,23.0,0.0,20.0,12.0,27.0,4.0,2.0,15.0,6.0,12.7,0.3,1.6521739130434783,0.391304347826087,0.0,0.17391304347826086,0.34782608695652173,0.6086956521739131,5.521739130434782,0.5555555555555556,0.5,0.5
18119,2005-2006,Josh Smith,SF,20.0,ATL,902.0,191.0,208.0,162.0,64.0,176.0,355.0,2559.0,80.0,73.0,260.0,292.0,774.0,110.0,34.0,329.0,210.0,15.5,3.6,11.275,2.3875,2.6,2.025,0.8,6.6375,31.9875,0.42506459948320413,0.7191780821917808,0.3090909090909091
18108,2005-2006,Bobby Simmons,SF,25.0,MIL,1002.0,172.0,21.0,123.0,86.0,91.0,242.0,2538.0,75.0,74.0,254.0,200.0,808.0,250.0,105.0,366.0,165.0,13.8,5.3,13.36,2.2933333333333334,0.28,1.64,1.1466666666666667,4.44,33.84,0.452970297029703,0.825,0.42
18107,2005-2006,Wayne Simien,PF,22.0,MIA,146.0,7.0,1.0,24.0,13.0,38.0,50.0,414.0,43.0,2.0,70.0,34.0,120.0,0.0,0.0,58.0,30.0,11.5,0.8,3.395348837209302,0.16279069767441862,0.023255813953488372,0.5581395348837209,0.3023255813953488,2.046511627906977,9.627906976744185,0.48333333333333334,0.8823529411764706,
18106,2005-2006,Ha Seung-Jin,C,20.0,POR,44.0,1.0,8.0,14.0,3.0,14.0,35.0,212.0,27.0,4.0,41.0,17.0,31.0,0.0,0.0,18.0,8.0,6.9,0.0,1.6296296296296295,0.037037037037037035,0.2962962962962963,0.5185185185185185,0.1111111111111111,1.8148148148148149,7.851851851851852,0.5806451612903226,0.47058823529411764,
18117,2005-2006,J.R. Smith,SG,20.0,NOK,423.0,58.0,4.0,54.0,37.0,19.0,91.0,989.0,55.0,25.0,90.0,101.0,366.0,140.0,52.0,144.0,83.0,12.7,1.2,7.6909090909090905,1.0545454545454545,0.07272727272727272,0.9818181818181818,0.6727272727272727,2.0,17.98181818181818,0.39344262295081966,0.8217821782178217,0.37142857142857144
18105,2005-2006,Luke Schenscher,C,23.0,CHI,36.0,7.0,3.0,5.0,1.0,8.0,21.0,149.0,20.0,0.0,21.0,13.0,26.0,0.0,0.0,16.0,4.0,9.3,0.3,1.8,0.35,0.15,0.25,0.05,1.45,7.45,0.6153846153846154,0.3076923076923077,
18120,2005-2006,Eric Snow,PG,32.0,CLE,391.0,346.0,19.0,116.0,76.0,38.0,160.0,2351.0,82.0,82.0,218.0,93.0,399.0,10.0,1.0,163.0,64.0,8.1,2.1,4.7682926829268295,4.219512195121951,0.23170731707317074,1.4146341463414633,0.926829268292683,2.4146341463414633,28.670731707317074,0.40852130325814534,0.6881720430107527,0.1
18118,2005-2006,Joe Smith,PF,30.0,MIL,379.0,31.0,13.0,40.0,24.0,83.0,147.0,887.0,44.0,5.0,120.0,115.0,305.0,2.0,0.0,145.0,89.0,16.1,2.3,8.613636363636363,0.7045454545454546,0.29545454545454547,0.9090909090909091,0.5454545454545454,5.2272727272727275,20.15909090909091,0.47540983606557374,0.7739130434782608,0.0
18109,2005-2006,James Singleton,SF,24.0,LAC,203.0,29.0,21.0,28.0,19.0,63.0,134.0,753.0,59.0,10.0,95.0,50.0,151.0,20.0,10.0,77.0,39.0,13.6,2.3,3.440677966101695,0.4915254237288136,0.3559322033898305,0.4745762711864407,0.3220338983050847,3.3389830508474576,12.76271186440678,0.5099337748344371,0.78,0.5
18130,2005-2006,Damon Stoudamire,PG,32.0,MEM,317.0,128.0,1.0,55.0,19.0,23.0,72.0,862.0,27.0,27.0,49.0,62.0,287.0,104.0,36.0,114.0,53.0,13.7,1.7,11.74074074074074,4.7407407407407405,0.037037037037037035,2.037037037037037,0.7037037037037037,3.5185185185185186,31.925925925925927,0.397212543554007,0.8548387096774194,0.34615384615384615
18122,2005-2006,Darius Songaila,PF,27.0,CHI,568.0,88.0,16.0,85.0,35.0,76.0,170.0,1329.0,62.0,7.0,157.0,115.0,491.0,5.0,2.0,236.0,94.0,13.6,2.5,9.161290322580646,1.4193548387096775,0.25806451612903225,1.3709677419354838,0.5645161290322581,3.967741935483871,21.43548387096774,0.48065173116089616,0.8173913043478261,0.4
18159,2005-2006,Jamaal Tinsley,PG,27.0,IND,390.0,211.0,6.0,109.0,49.0,35.0,98.0,1122.0,42.0,27.0,96.0,91.0,386.0,70.0,16.0,158.0,58.0,12.1,0.7,9.285714285714286,5.023809523809524,0.14285714285714285,2.5952380952380953,1.1666666666666667,3.1666666666666665,26.714285714285715,0.40932642487046633,0.6373626373626373,0.22857142857142856
18158,2005-2006,Dijon Thompson,SG,22.0,PHO,28.0,1.0,1.0,2.0,3.0,4.0,7.0,43.0,10.0,0.0,6.0,2.0,25.0,11.0,4.0,11.0,2.0,22.0,0.1,2.8,0.1,0.1,0.2,0.3,1.1,4.3,0.44,1.0,0.36363636363636365
18154,2005-2006,Kurt Thomas,C,33.0,PHO,455.0,57.0,54.0,57.0,23.0,102.0,313.0,1411.0,53.0,50.0,193.0,92.0,391.0,0.0,0.0,190.0,75.0,13.1,3.3,8.584905660377359,1.0754716981132075,1.0188679245283019,1.0754716981132075,0.4339622641509434,7.830188679245283,26.62264150943396,0.4859335038363171,0.8152173913043478,
18153,2005-2006,Kenny Thomas,PF,28.0,SAC,748.0,168.0,39.0,135.0,72.0,199.0,419.0,2293.0,82.0,55.0,196.0,204.0,604.0,1.0,0.0,305.0,138.0,15.0,5.5,9.121951219512194,2.048780487804878,0.47560975609756095,1.646341463414634,0.8780487804878049,7.536585365853658,27.963414634146343,0.5049668874172185,0.6764705882352942,0.0
18145,2005-2006,Etan Thomas,C,27.0,WAS,337.0,14.0,68.0,51.0,20.0,99.0,180.0,1121.0,71.0,9.0,148.0,125.0,246.0,0.0,0.0,131.0,75.0,13.6,2.5,4.746478873239437,0.19718309859154928,0.9577464788732394,0.7183098591549296,0.28169014084507044,3.9295774647887325,15.788732394366198,0.532520325203252,0.6,
18144,2005-2006,Billy Thomas,SG,30.0,WAS,38.0,9.0,1.0,6.0,10.0,5.0,9.0,131.0,17.0,0.0,19.0,2.0,40.0,30.0,10.0,13.0,2.0,9.8,0.2,2.235294117647059,0.5294117647058824,0.058823529411764705,0.35294117647058826,0.5882352941176471,0.8235294117647058,7.705882352941177,0.325,1.0,0.3333333333333333
18143,2005-2006,Jason Terry,PG,28.0,DAL,1371.0,306.0,27.0,135.0,100.0,31.0,127.0,2798.0,80.0,80.0,196.0,210.0,1099.0,416.0,171.0,516.0,168.0,18.4,9.6,17.1375,3.825,0.3375,1.6875,1.25,1.975,34.975,0.4695177434030937,0.8,0.4110576923076923
18142,2005-2006,Sebastian Telfair,PG,20.0,POR,643.0,247.0,6.0,115.0,66.0,19.0,101.0,1641.0,68.0,30.0,167.0,175.0,578.0,162.0,57.0,228.0,130.0,13.0,0.6,9.455882352941176,3.6323529411764706,0.08823529411764706,1.6911764705882353,0.9705882352941176,1.7647058823529411,24.13235294117647,0.3944636678200692,0.7428571428571429,0.35185185185185186
18141,2005-2006,Maurice Taylor,PF,29.0,NYK,422.0,53.0,14.0,103.0,21.0,65.0,164.0,1210.0,67.0,13.0,177.0,83.0,389.0,1.0,0.0,182.0,58.0,8.5,-0.5,6.298507462686567,0.7910447761194029,0.208955223880597,1.537313432835821,0.31343283582089554,3.417910447761194,18.059701492537314,0.46786632390745503,0.6987951807228916,0.0
18140,2005-2006,Donell Taylor,SG,23.0,WAS,140.0,45.0,4.0,34.0,30.0,16.0,37.0,465.0,51.0,1.0,47.0,43.0,136.0,17.0,4.0,53.0,30.0,10.1,0.2,2.7450980392156863,0.8823529411764706,0.0784313725490196,0.6666666666666666,0.5882352941176471,1.0392156862745099,9.117647058823529,0.3897058823529412,0.6976744186046512,0.23529411764705882
18139,2005-2006,Chris Taft,C,20.0,GSW,47.0,2.0,7.0,2.0,2.0,19.0,17.0,144.0,17.0,0.0,25.0,6.0,38.0,0.0,0.0,23.0,1.0,15.6,0.5,2.764705882352941,0.11764705882352941,0.4117647058823529,0.11764705882352941,0.11764705882352941,2.1176470588235294,8.470588235294118,0.6052631578947368,0.16666666666666666,
18135,2005-2006,Stromile Swift,C,26.0,HOU,586.0,25.0,50.0,91.0,38.0,103.0,188.0,1344.0,66.0,5.0,198.0,209.0,458.0,2.0,0.0,225.0,136.0,14.6,2.5,8.878787878787879,0.3787878787878788,0.7575757575757576,1.378787878787879,0.5757575757575758,4.409090909090909,20.363636363636363,0.4912663755458515,0.6507177033492823,0.0
18134,2005-2006,Robert Swift,C,20.0,SEA,301.0,8.0,56.0,49.0,15.0,94.0,170.0,987.0,47.0,20.0,142.0,91.0,241.0,0.0,0.0,124.0,53.0,12.7,1.1,6.404255319148936,0.1702127659574468,1.1914893617021276,1.0425531914893618,0.3191489361702128,5.617021276595745,21.0,0.5145228215767634,0.5824175824175825,
18133,2005-2006,Mike Sweetney,C,23.0,CHI,533.0,59.0,56.0,95.0,19.0,118.0,232.0,1222.0,66.0,44.0,209.0,204.0,444.0,0.0,0.0,200.0,133.0,13.9,2.1,8.075757575757576,0.8939393939393939,0.8484848484848485,1.4393939393939394,0.2878787878787879,5.303030303030303,18.515151515151516,0.45045045045045046,0.6519607843137255,
18132,2005-2006,Amar'e Stoudemire,C,23.0,PHO,26.0,2.0,3.0,1.0,1.0,6.0,10.0,50.0,3.0,3.0,4.0,9.0,27.0,1.0,0.0,9.0,8.0,17.8,0.1,8.666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,5.333333333333333,16.666666666666668,0.3333333333333333,0.8888888888888888,0.0
18131,2005-2006,Salim Stoudamire,SG,23.0,ATL,589.0,75.0,3.0,82.0,27.0,12.0,104.0,1236.0,61.0,1.0,118.0,110.0,492.0,216.0,82.0,204.0,99.0,12.5,1.2,9.655737704918034,1.2295081967213115,0.04918032786885246,1.3442622950819672,0.4426229508196721,1.901639344262295,20.262295081967213,0.4146341463414634,0.9,0.37962962962962965
18104,2005-2006,Alex Scales,SG,27.0,SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
18129,2005-2006,Awvee Storey,SF,28.0,WAS,43.0,4.0,1.0,5.0,3.0,8.0,14.0,116.0,25.0,1.0,22.0,14.0,41.0,7.0,3.0,16.0,8.0,9.2,0.1,1.72,0.16,0.04,0.2,0.12,0.88,4.64,0.3902439024390244,0.5714285714285714,0.42857142857142855
18125,2005-2006,DeShawn Stevenson,SG,24.0,ORL,900.0,160.0,17.0,123.0,58.0,59.0,182.0,2648.0,82.0,82.0,178.0,242.0,781.0,15.0,2.0,359.0,180.0,10.9,2.4,10.975609756097562,1.951219512195122,0.2073170731707317,1.5,0.7073170731707317,2.9390243902439024,32.292682926829265,0.45966709346991036,0.743801652892562,0.13333333333333333
18124,2005-2006,Jerry Stackhouse,SG,31.0,DAL,715.0,160.0,10.0,121.0,37.0,32.0,121.0,1525.0,55.0,11.0,96.0,221.0,603.0,130.0,36.0,242.0,195.0,14.5,2.4,13.0,2.909090909090909,0.18181818181818182,2.2,0.6727272727272727,2.7818181818181817,27.727272727272727,0.4013266998341625,0.8823529411764706,0.27692307692307694
18123,2005-2006,Pape Sow,C,24.0,TOR,147.0,8.0,19.0,30.0,21.0,54.0,92.0,590.0,42.0,25.0,118.0,57.0,123.0,0.0,0.0,53.0,41.0,9.5,0.6,3.5,0.19047619047619047,0.4523809523809524,0.7142857142857143,0.5,3.4761904761904763,14.047619047619047,0.43089430894308944,0.7192982456140351,
18121,2005-2006,Kirk Snyder,SG,22.0,NOK,542.0,102.0,23.0,70.0,29.0,55.0,106.0,1310.0,68.0,45.0,106.0,117.0,453.0,129.0,46.0,205.0,86.0,14.6,2.2,7.970588235294118,1.5,0.3382352941176471,1.0294117647058822,0.4264705882352941,2.3676470588235294,19.264705882352942,0.45253863134657835,0.7350427350427351,0.35658914728682173
18103,2005-2006,Brian Scalabrine,PF,27.0,BOS,205.0,51.0,19.0,50.0,21.0,27.0,87.0,938.0,71.0,1.0,127.0,36.0,193.0,87.0,31.0,74.0,26.0,5.9,0.3,2.887323943661972,0.7183098591549296,0.2676056338028169,0.704225352112676,0.29577464788732394,1.6056338028169015,13.211267605633802,0.38341968911917096,0.7222222222222222,0.3563218390804598
328,2005-2006,Kelvin Cato,C,31.0,TOT,196.0,8.0,24.0,36.0,12.0,40.0,100.0,666.0,54.0,0.0,104.0,70.0,168.0,0.0,,,,8.8,0.6,3.6296296296296298,0.14814814814814814,0.4444444444444444,0.6666666666666666,0.2222222222222222,2.5925925925925926,12.333333333333334,,,
18101,2005-2006,Jamal Sampson,PF,22.0,SAC,10.0,5.0,4.0,0.0,0.0,5.0,13.0,39.0,12.0,0.0,5.0,2.0,7.0,0.0,0.0,5.0,0.0,24.4,0.2,0.8333333333333334,0.4166666666666667,0.3333333333333333,0.0,0.0,1.5,3.25,0.7142857142857143,0.0,
18072,2005-2006,Joel Przybilla,C,26.0,POR,344.0,43.0,130.0,76.0,20.0,146.0,245.0,1395.0,56.0,52.0,149.0,154.0,239.0,0.0,0.0,131.0,82.0,15.3,2.3,6.142857142857143,0.7678571428571429,2.3214285714285716,1.3571428571428572,0.35714285714285715,6.982142857142857,24.910714285714285,0.5481171548117155,0.5324675324675324,
18071,2005-2006,Laron Profit,SG,28.0,LAL,104.0,15.0,5.0,24.0,11.0,8.0,35.0,279.0,25.0,1.0,25.0,24.0,84.0,18.0,3.0,40.0,21.0,11.8,0.3,4.16,0.6,0.2,0.96,0.44,1.72,11.16,0.47619047619047616,0.875,0.16666666666666666
18070,2005-2006,Tayshaun Prince,SF,25.0,DET,1156.0,186.0,39.0,91.0,62.0,104.0,242.0,2898.0,82.0,82.0,96.0,238.0,999.0,183.0,64.0,455.0,182.0,14.8,7.0,14.097560975609756,2.268292682926829,0.47560975609756095,1.1097560975609757,0.7560975609756098,4.219512195121951,35.34146341463415,0.45545545545545546,0.7647058823529411,0.34972677595628415
18069,2005-2006,Ronnie Price,PG,22.0,SAC,60.0,11.0,0.0,10.0,6.0,5.0,10.0,150.0,29.0,0.0,10.0,12.0,58.0,27.0,6.0,21.0,12.0,10.5,0.1,2.0689655172413794,0.3793103448275862,0.0,0.3448275862068966,0.20689655172413793,0.5172413793103449,5.172413793103448,0.3620689655172414,1.0,0.2222222222222222
18068,2005-2006,Josh Powell,PF,23.0,DAL,110.0,9.0,4.0,22.0,7.0,28.0,53.0,429.0,37.0,2.0,52.0,45.0,81.0,0.0,0.0,37.0,36.0,9.2,0.7,2.972972972972973,0.24324324324324326,0.10810810810810811,0.5945945945945946,0.1891891891891892,2.189189189189189,11.594594594594595,0.4567901234567901,0.8,
18064,2005-2006,James Posey,SF,29.0,MIA,483.0,89.0,20.0,58.0,54.0,33.0,286.0,1914.0,67.0,63.0,196.0,61.0,395.0,290.0,117.0,159.0,48.0,9.8,4.2,7.208955223880597,1.328358208955224,0.29850746268656714,0.8656716417910447,0.8059701492537313,4.7611940298507465,28.567164179104477,0.40253164556962023,0.7868852459016393,0.40344827586206894
18063,2005-2006,Scot Pollard,C,30.0,IND,169.0,24.0,20.0,26.0,37.0,73.0,145.0,771.0,45.0,32.0,115.0,38.0,154.0,0.0,0.0,70.0,29.0,12.3,2.1,3.7555555555555555,0.5333333333333333,0.4444444444444444,0.5777777777777777,0.8222222222222222,4.844444444444444,17.133333333333333,0.45454545454545453,0.7631578947368421,
18062,2005-2006,Pavel Podkolzin,C,21.0,DAL,3.0,0.0,1.0,2.0,0.0,0.0,7.0,18.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,3.0,2.3,-0.1,3.0,0.0,1.0,2.0,0.0,7.0,18.0,0.0,0.5,
